UserID,Rec1,Rec2,Rec3,Rec4,Rec5,Rec6,Rec7,Rec8,Rec9,Rec10,Rec11,Rec12,Rec13,Rec14,Rec15,Rec16,Rec17,Rec18,Rec19,Rec20,Rec21,Rec22,Rec23,Rec24,Rec25,Rec26,Rec27,Rec28,Rec29,Rec30,Rec31,Rec32,Rec33,Rec34,Rec35,Rec36,Rec37,Rec38,Rec39,Rec40,Rec41,Rec42,Rec43,Rec44,Rec45,Rec46,Rec47,Rec48,Rec49,Rec50,Rec51,Rec52,Rec53,Rec54,Rec55,Rec56,Rec57,Rec58,Rec59,Rec60,Rec61,Rec62,Rec63,Rec64,Rec65,Rec66,Rec67,Rec68,Rec69,Rec70,Rec71,Rec72,Rec73,Rec74,Rec75,Rec76,Rec77,Rec78,Rec79,Rec80,Rec81,Rec82,Rec83,Rec84,Rec85,Rec86,Rec87,Rec88,Rec89,Rec90,Rec91,Rec92,Rec93,Rec94,Rec95,Rec96,Rec97,Rec98,Rec99,Rec100,Rec101,Rec102,Rec103,Rec104,Rec105,Rec106,Rec107,Rec108,Rec109,Rec110,Rec111,Rec112,Rec113,Rec114,Rec115,Rec116,Rec117,Rec118,Rec119,Rec120,Rec121,Rec122,Rec123,Rec124,Rec125,Rec126,Rec127,Rec128,Rec129,Rec130,Rec131,Rec132,Rec133,Rec134,Rec135,Rec136,Rec137,Rec138,Rec139,Rec140,Rec141,Rec142,Rec143,Rec144,Rec145,Rec146,Rec147,Rec148,Rec149,Rec150
58156,1903047382,0192831178,0571167926,0195050673,1871592208,030680932X,1853361208,0851707777,0002551675,0452269431,0340697687,8420615544,0312112742,0806504439,0816626251,0930279123,0394935926,0743479157,8880330853,0321081145,1557041393,0321106032,0755107918,0764585932,0394716787,1578590027,0952415305,0131908367,1887797157,0140102264,0940450186,0835214052,0916732851,0312860129,0340857382,0670327107,0300082045,0755107888,0241895286,0806503769,0385074077,1840680113,8477021473,0140150129,0553212281,0517093146,0571210171,0802151078,0571193935,1550130544,0140124454,0688075096,0453007864,0831729937,0806502576,0486266885,0195085280,0812533410,1583488359,0553212710,8449503035,0879518677,0751370703,0590411365,1562542621,1853260533,0747407924,0440322278,2070366588,0881845906,0140621032,0812523016,0498010465,1859580726,0486419428,185326086X,1590862872,0805775390,0192832549,0813911494,0451175816,0812504488,0312863586,059043344X,0451523377,0806504129,0060508906,014143984X,0285632809,0192837133,0313232555,0806502223,055321277X,0415907411,0300048599,014230171X,0881845019,014062063X,0803273185,0140620516,0192833863,0517570106,0880299010,0786709189,019282516X,1840460717,0375756701,0710002440,0192834878,0881847968,0486268756,080650272X,0810816067,0415238285,0940322684,0195064844,0061053678,0947782753,0451523938,0425104338,0670823074,0931064392,0870540688,1858289602,0517082454,0877495084,0330100459,0805017224,8402074685,0679730419,0812504577,0498022366,0851120733,0916732355,0130464171,0192833669,0060165936,0062737554,0194226891,1903047439,0670846643,0446390577,1853260231,0156745925,0486228371,0787606162,0140513639,0300058675,0192834681,1578590426
58168,0449242579,3455042449,3257218699,3442725070,3423113456,3512003931,3765724599,3548602215,3462028448,3499196654,3499232251,3518367773,359629259X,3886800849,3492256856,3426624028,3442441994,0916650235,3404129490,3423112182,3442420156,3518383078,3404129660,3423108398,3499251272,3423085304,0582426995,3442437717,3492233716,0743463935,3426617277,3572012309,3453137140,3547710030,2266031619,3423009152,3423078006,3442427983,3492236014,3462024728,3453099311,3442422035,3492042627,3442413508,3423129158,3423202947,3257229887,3548680127,3404147227,3492233139,0671024728,3453127013,3442424623,3442453089,3442304172,3442426677,3423201509,3492233740,3518397419,3499137097,2264022000,3446202722,3404139976,3455024998,3404127633,3492230865,3596219159,3548256023,3423011505,3442448263,3593367750,3570261239,3453213432,031298524X,3455024920,3442447038,0380003333,3423126264,3453125150,3257227264,3426611708,3442420970,3453025423,3423204206,3492233724,3453211014,3442729106,3423201738,3746612411,3442445795,3257214367,3518380192,3499137461,344272256X,3548601782,3462033360,3453868560,3518368001,3257018959,3442421357,3630611087,3421054576,3499104482,359625180X,0140322051,325722575X,3442449405,3746615976,3596145813,3746655153,1586480421,3492231322,3423119152,3442541719,3442727146,349923100X,345318663X,3426624052,8495618036,3257228384,3423130865,340412264X,345312507X,3423122994,3518367862,3746618843,3548601863,3499228300,3442450039,3499121352,3455024963,3216305082,3423205903,2264017627,3423205202,3442453836,3293000819,3446188800,340416136X,3404147138,3791530135,3423113707,349910170X,8425334489,3471794336,3257224974,3423203706,3442450799,3442454840,3423704918
58255,0515133868,0373285019,0373078358,0515136190,0373079613,051512947X,0425183181,0373484887,0373484224,0373244487,0515126772,039914627X,0373218400,0373484429,0373218966,0553110942,051513287X,0553802747,0739439065,0373218958,0515116068,0373483880,0373218192,0373242328,0553526375,0515128546,0399143882,0515131229,0373484895,039914840X,0515130389,0515124214,0373484003,0373484836,0373483899,051513628X,0373218419,0373218257,0373078234,156054175X,0373240228,0373270976,0515137111,0373239963,0373218540,0373484909,0399149848,0515136263,0515135062,0515119202,0373076312,0373218486,0553272837,0373218435,0399144706,0515119652,037348397X,0373484232,0373218427,1551660504,0373484100,0399151060,1551660598,0515124893,0553801163,0399143874,0373484410,0739439235,0373483694,0373097093,0553278592,0373075294,0515133973,0515122734,051512608X,0425195899,0373093187,0399144412,0399149392,0373093616,051511779X,0515114693,0515128554,0373218478,0515110973,051512317X,0515132187,0373483902,0515118559,0553295977,0373510403,0373510276,0373218036,0399141227,0373073739,0373092350,0553285785,0515114006,039914059X,0373483503,0553294903,0671571990,0515116750,0373483554,0553265741,0425178579,0373243286,0425189031,0553585894,0843949171,0373038054,0821763490,0373441517,3442353238,0373244304,0373227450,0515129747,0373835426,0451206754,0373226845,0373168438,0373121857,0758204175,0373227655,0373710062,0505525062,0373790961,0373218095,0505522675,0515132292,0743405951,0060527048,0373258577,0373484445,0373765355,0373242816,0743442644,0373272367,0373169493,0743467191,0345440420,0743443950,0373245475,0345440412,0505525380,037370822X,0425191257,037327212X,0380819619,0373764952
58342,1400034779,1400031346,0399147101,0515136204,037542217X,1400031362,0425162486,0399145664,042518904X,0399146687,0425187063,0425147746,0515123498,0440129613,0399150870,0787116750,031298328X,0312983271,0312983301,0312983298,0312991460,0312289723,0312984510,0312265867,0395835836,0312265859,3442445817,0440128994,0312980140,3442541352,1559277246,0312983867,0312976275,0312185863,3442428785,0312966970,0312986343,0312990456,0312971346,1402541783,0312207662,0440200040,0312205406,0440109930,0440221463,3442428777,0312203039,0312966091,0684822652,0718146298,0671001795,0684196387,0312989695,0312981457,0380804700,0312306326,0446607134,0786889535,0312282702,0061009059,0380804697,0312974205,0743410327,0451410688,0743250346,0375713484,0451410815,0451198476,0440224713,0380977303,0743202708,0451410556,349912176X,067003004X,0425192725,0786889489,0380758369,0399150854,0786252049,0804119546,0451205235,0380792478,0312977891,0449003795,0312982402,067003259X,0060582553,0451409361,0312988281,0684855135,0312983654,0804111626,0553579304,0312983603,0312983387,0399147772,0451210158,0440224705,0425174271,3442446791,0449221504,0743476654,0399152288,0340750626,0399147195,0399149155,0312969139,0553109561,075284332X,0451408683,0451201256,0670888702,044023476X,080505622X,0759900612,0449223612,0312966776,0553579274,0743205820,0380974061,0804112126,0142000396,0743223543,0525945008,0312989474,0385299338,0449000648,0380805995,0553582364,0312991010,0553107305,0553581430,0449000664,0312966652,0684855127,0451194039,0449221482,0553801589,0425173631,0451186346,0553582852,0345451902,0312976755,0312986327,0380977311,0743412311,052594236X,0312982917,0446605360,0312306814
58351,0786862580,0440223989,0786889187,0671582151,0786889047,0380720477,0786889004,0380712040,0385488424,0786860197,0743411447,0743411439,0671756443,0786889306,0449221490,0805010858,0399149155,0805036504,0805036377,038072121X,0449223612,0449000648,0425192725,0449221504,0449003795,0805019375,080501084X,0449000664,0399147195,0399152288,0805019367,0449221482,0553284789,0449219364,0449221512,0449223604,0805019359,0553271636,0449219461,0679413685,0805004610,0553279556,0140126880,0553280368,0553264680,0380713608,0553279912,0805004602,0892967048,0140238395,0312022247,0812575334,0786703857,0312271786,044021355X,074341022X,0525945008,0786884088,0553299506,0449909379,0380715740,0425178951,067003004X,0425188949,0451410815,0451410688,0804112525,0451210158,0060582553,0375713484,0380763621,0743444507,0688159281,0380731630,0451410556,0451408683,0451409361,0446400408,0060011912,0380713748,034531610X,0380715732,0446614211,080505622X,0425175367,0440237211,0446405264,0380978830,0805056203,0670888702,0671047450,0060005556,0786889624,0446531421,0743250346,0140147381,0743202708,0451198476,0553581716,0553581724,0743456378,349912176X,0451205235,0399143807,0684803798,0553802291,0345379144,068486486X,0446403083,0440213320,0446404039,0385337787,0380715759,0446611360,0671025708,0446612529,0743410327,0553579304,0380722798,0375713549,0553109561,0679459618,067003259X,0671047442,0425188876,0380707616,0440169127,0345452569,0446400564,0553568914,0345460707,0684855135,0380763656,0445200456,0451163362,0380792478,0061010871,0312989474,0440210690,0684864878,0440213991,044024093X,0380699745,0330376268,0440224713,0399149759,0688156142,055357227X,0684855127,084395082X
58363,0875291201,155583258X,0060976810,0316313076,0393950255,034543868X,039303853X,0385483619,067083887X,0393304426,0395711797,0385231555,0929587227,0395593530,0449211320,1853262412,1859846815,1573225665,2070732924,0395544092,0440378648,0060995149,0060192240,0155025457,0374517886,0805208690,0140092862,0385489587,067162220X,0156189216,0140119507,843392057X,0142437212,0140090037,0679722319,0812519566,0671497596,0330285521,0316313122,0425165159,0590716174,0451627369,0679434550,0140018328,0451522796,038517652X,0330028839,0316473049,0375420673,0374515360,0871133741,0394712811,0316713902,0679781552,0140178732,0679734058,0002244098,051753505X,0684803860,0375709118,0679723692,0440192285,0312168179,0671541900,0895773325,0425099229,0395247764,0395877326,0451519299,0679723056,0552097403,0312763883,0451523954,048628719X,0486270610,0449230953,0486281965,0394605039,0060007834,039302749X,0425100413,0486270637,0679402187,0449222225,0316199494,0874831121,0771098820,0679724575,0486277941,0140621342,0449210529,0679435832,0460078402,039454921X,0151004161,0523425570,0891902309,0486270696,0888012802,0393024369,0395522226,0060910682,0440100216,0553280724,0671209019,8433920669,0679729577,0679755624,0671729616,0373971214,039592684X,0394746848,0915943131,0449229440,0449005747,0345255887,0020518609,0553208187,3257216416,0394544404,0312143109,0674704940,0932538088,0312308264,0679776362,0684844141,2070380920,0803292112,0590469339,0061032077,0385127685,0688170145,0060083972,0312000499,0140431381,0879239158,0316169226,0671459716,0380730863,0345374711,0140004211,0805022961,0393700194,0312186266,0684183560,0933472218,0195401697,0385309139,0393315606,0440225922
58389,0590413643,0394574567,0679724362,0375714383,0684810263,0394561414,0375760253,0375502971,0380015188,0060975229,0312950586,0385317018,0525945075,0156000520,0002621010,0553110837,0553205587,0395669588,1559274581,0140113428,0718121449,0679767223,1592400906,0425192903,0330246631,0684835525,0312901437,034542705X,0452254345,0140089365,0684833131,0064411028,0517556839,0349113424,0694522112,0375417230,0553204564,0316037370,0312020317,0517548879,0821228307,031208188X,0312925581,0312966199,0316037443,0312146310,0761517065,0316955116,0446387207,1400060427,0345428234,0385314256,0140013997,3499263378,0312965788,067151699X,0061051721,039700981X,0060929510,0865471185,0375406204,0688033938,1551539950,0060915188,0312966555,0590897985,0767903382,0807204684,0553122509,0140298533,0140287442,0553801589,055309971X,0553117467,0375704264,0060934913,1401300227,0375501959,0553266055,1585420638,0553575414,0762400072,0064400204,0553282204,0374226075,0316150460,0805069194,8420633364,0312113420,014028902X,0590446711,0807119563,0679762671,0684843153,0553107445,0553580256,0380727463,0553268120,0553580906,0553268937,0553273213,0395489288,0140062254,0141001682,0395282179,0553107380,0451192036,0684843137,0380636778,1558535527,0553274295,0553154680,0812571940,1566633885,0385323301,0590478346,0679441220,0440407125,080502669X,0345448820,0385312628,0140281584,0207197687,0316899992,055305306X,0671898019,1556703856,0440412676,1565123719,0965645363,0553580280,0440314887,0064403823,0786866772,0553246895,000649840X,0553107437,0380714515,0679738126,0786240717,0785813640,1556522746,0394839196,0679772898,0385319622,0385265263,8420633356,0385247311,0836231236,158234082X
58458,0743427440,0743427742,0345413377,0743400399,0689869533,074342736X,3453137442,0743418921,0671026364,1569715416,037582345X,0671041177,0743400372,0671026356,0590542443,0743410173,0743467973,0671027492,0807281859,0679879269,0375823360,0671039288,0679879250,0375828192,0671017144,0345413369,0440418321,0439010780,076534002X,0375823468,0765340011,0812561627,0679879242,0812695313,0609803425,1929998457,0345413350,1891153889,1568581491,0671017128,0439176824,0671017136,0316605425,0439436559,0345461967,0440416612,0375803483,0812589734,0064471969,0679826718,0140124373,1563899388,0312866712,1593070527,0743480716,044100900X,1563899809,0590514776,1565048490,0441010296,0060934727,0064471837,0743444124,044652560X,1582401721,0974800805,1591856132,0399150978,1932700005,0140124381,0671014757,1931484155,159182379X,1591823803,0394825993,0671551345,189609595X,0843952180,044661100X,0440418496,0954342100,0451202767,0886779898,0671551388,0451197658,0671551361,0671014765,1582402264,0064473368,0394895894,0671551337,055357809X,0843949392,0785107886,0812584236,0552548472,1591822580,1929998171,078681859X,0441011632,0399242562,0943151163,1591823897,1592865089,0671319884,0575073004,1587152355,0743421922,0760730008,0142500372,1887279806,3442454263,1591822572,1591820073,0385750099,1582400008,0671014773,0671551353,1591821533,0575073314,0426205073,1569319499,355174131X,0886779758,0441008356,0888992750,0441010652,0786818638,0064473511,2253056383,0385327943,2205046225,0756400627,0756400619,0943151619,1591820065,0312980353,156389405X,0553581309,3608934227,0563555963,0689832877,0515133876,2290312924,0765300176,156931702X,0575066466,159182396X,0380977788,0446608556
58497,157322202X,2857046790,0743212576,0425168956,0425173585,3746615127,2707318094,0425177424,3746615135,0743422082,3746615100,0786889543,2264019913,2878580753,2878581342,2878581660,2264018917,2070412571,2290309923,1593080344,2290331562,2841139905,3746615119,1573220825,1593080409,2277302228,2290302155,325720373X,2290331333,2290318329,1559274913,0425167720,8483102404,2253142301,2253139467,2867447143,2070415066,2266117564,0804119546,156619198X,2842190068,2878580680,2253063339,2226135022,2070405915,2804605876,2253002828,2290045764,3492233708,2290303054,2253170577,848310766X,2267014629,2213615454,2070404021,843396951X,2080721534,2070583333,2213599033,0440414857,2846260346,0312288573,1569472653,2290327689,2226116494,0805068902,2020375060,3499227304,1860463312,2743608846,2253140503,0385125038,2290311294,226612515X,0330266934,1853260703,0156028506,2742727329,2253144452,2742738150,2708704338,3548600808,096664431X,0375703829,2070414167,2253140708,2246592917,0517203383,2253150185,0156028530,3518394916,2070385035,2253139211,2253005495,3898302830,1860462588,2253011010,0816708509,2290316296,847888730x,2080675192,2742722629,2226120416,2742743537,1573929387,2070496082,2246616115,2878581520,1853260584,2868699529,274273807X,1592640303,038071129X,2868692761,2253137243,2290321028,2253004065,0755306309,2070410994,0007100930,2070364283,2070382249,2277223638,2253004685,2226094458,9626347422,2277221678,2070301028,0440416655,2742718877,2253028274,2290318450,2277240753,2070334643,2253146501,0679777547,1853260339,2253172162,0261102362,1552781542,2912162149,9871106181,2070371700,3442447488,0811215199,2246462312,0946626820,2742713352,2070402991,8420483885
58529,0064409422,0027582000,0020442203,0064404994,0064471195,0064409457,0020442807,0064405052,0060234865,0064409430,0060234954,0020442602,0064405001,0020442300,0006716652,006440501X,0066238501,0064405044,0060234970,0590405985,0020442009,0060234881,0064405028,0020442505,0020442106,0064471101,0020442408,0064405036,006058257X,074323491X,0020869509,0020869002,0451524209,0140390316,059044025X,0140621938,0451515048,0451628217,0816714630,0800783360,0233990372,0553210165,0451626109,0553256203,0684831171,0156329301,0060652934,0787119784,019283374X,1569870896,0448060043,0804900795,0879237848,0866119566,068983375X,0140430253,0192816209,0710502168,0060652969,0812505069,0451514904,0486428427,0451527747,014043075X,8401423333,1853260029,0684823799,0152047379,0020868308,0451523202,0152017178,0140373365,0140383514,0762406720,0140367098,068971310X,015204731X,0451524411,155994806X,0140430350,0451525248,0553211803,0893757837,0140433880,1566193095,0140350179,0553212184,0142437050,0140431209,1853261823,0140430229,1853260193,1566194415,0140621687,0140620869,1853260398,0140183574,0553212036,087923573X,0486406512,0142000663,0192815687,0451526562,0721408230,0671729896,0140366857,0140350047,014043030X,1853261041,1853262641,0689831404,0192100343,0451523024,0517221101,0140186409,0449300242,0152099905,0671504398,0879236493,0812505018,0152105352,1851523138,1880399679,0553211765,0397306938,1853262447,1853268976,0440777062,0140440453,1566195519,1853261092,0312257392,0590409182,0517205769,0816725594,0060652381,055321201X,0064401871,1858137942,0517029626,0140301690,0152105247,0965008975,1853262374,0812544048,0451519264,1853260045,0140366660,0140620842,0141804637
58594,0751507660,0751514314,0751506990,1852425970,0380788756,0380810239,0380978180,0380819554,0380819562,055358281X,0751516643,1852423838,0441010652,0451198476,0440235200,0060582553,0553109561,0553579673,0060194448,0786701803,0886778212,0060011912,0380715740,0751523925,0449909379,0312967713,0330342673,0618012710,0312966776,0061092614,0525945008,0743431006,0061092606,0312974205,0441011632,0425175367,0812570219,0316910147,0451186346,1852426861,0749005491,0060506679,044022392X,0380715759,0312977891,0312976755,0425181456,0312960948,0786703857,0061000035,0061000175,0312984537,0141004878,0451197488,0425141977,0061099155,0312969139,0765343479,0385299338,0330415131,0399143807,0060175818,0440236290,0373261306,0425188949,1559707135,0380978199,0440212316,0002242591,0312963971,0451194039,0553109359,0812561864,0060554770,0440225906,3404143752,0446614211,0553578278,006016767X,0375713484,1884737927,3404145666,0755306309,0312966652,0312866348,0061097853,0061000027,014029645X,0312262884,0446611360,0312982402,0786243317,0751501077,0812575334,0312958781,0440217520,0451207955,0679774033,044023476X,0804112525,0425191273,0312262167,0312963238,0312965141,0061092886,0451180739,0061092622,0380763656,038072541X,0671047442,0425191192,0312956738,0786252049,0515118907,0441011039,1559949783,0515116475,0060159383,0671721070,1560254971,0380804212,0446610127,0061099325,0786011998,038081403X,3548249469,055380099X,3404143213,0380731630,006109918X,0515135356,0380763621,038057778X,0140280898,0451184262,0440224713,0061097497,0345440048,0684803798,0440223253,3404144791,0340794283,0425189953,9999980538,0553575295,0786015233,068486486X,0316966207,0446608165,0812579011
